epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,120157,1.11035,1.17994,1.19118,0.59532,0.4144,0.45282,0.32385,1.10102,1.25831,1.16842,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,121027,1.10349,1.16246,1.18581,0.59735,0.41307,0.4541,0.3249,1.10109,1.25939,1.16789,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,121896,1.09948,1.15264,1.18452,0.59287,0.41655,0.45386,0.32459,1.10058,1.26043,1.1672,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,122765,1.09504,1.14135,1.18096,0.59431,0.41517,0.45445,0.32505,1.10026,1.26165,1.16668,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,123637,1.09184,1.1325,1.17755,0.59558,0.41611,0.4555,0.32598,1.09989,1.26283,1.16615,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,124506,1.08899,1.12566,1.17628,0.59478,0.41905,0.4564,0.32661,1.09936,1.2634,1.16554,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,125376,1.08397,1.11618,1.17196,0.59582,0.41915,0.45714,0.32718,1.09872,1.26451,1.16478,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,126247,1.07969,1.10686,1.17124,0.59665,0.4197,0.458,0.3283,1.09851,1.26528,1.16435,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,127118,1.07618,1.1004,1.16903,0.5972,0.42078,0.4584,0.32846,1.09808,1.26628,1.16398,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,127986,1.07211,1.08966,1.16405,0.59907,0.4203,0.4588,0.32886,1.09765,1.26661,1.16324,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,128860,1.06968,1.08299,1.16251,0.5967,0.42349,0.45931,0.32872,1.0974,1.26705,1.16274,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,129731,1.0659,1.07433,1.16062,0.59829,0.42318,0.45974,0.32908,1.09722,1.26673,1.16221,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,130602,1.06254,1.06535,1.15806,0.60097,0.42114,0.46041,0.32944,1.09674,1.26653,1.16153,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,131473,1.05876,1.05724,1.15474,0.59931,0.42262,0.46058,0.32965,1.0966,1.26571,1.16115,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,132347,1.05463,1.05048,1.15266,0.59923,0.42276,0.46104,0.33032,1.09646,1.26398,1.16063,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
