epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
104,49169.6,1.20393,1.40572,1.23957,0.54725,0.40581,0.42297,0.29706,1.14805,1.30932,1.18021,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,49649.2,1.20234,1.40183,1.23784,0.5486,0.40671,0.42352,0.29743,1.1471,1.30695,1.17931,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,50114.1,1.20452,1.40229,1.23932,0.54848,0.40733,0.42432,0.2979,1.14612,1.30531,1.17837,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,50578.6,1.19977,1.39719,1.23686,0.55057,0.40659,0.42477,0.29838,1.14535,1.30349,1.17766,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,51051.9,1.20127,1.3932,1.23508,0.54918,0.40692,0.42513,0.2984,1.14478,1.30195,1.17672,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,51526.2,1.19764,1.3896,1.235,0.55266,0.40672,0.42554,0.29882,1.1444,1.30064,1.17621,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,51997.7,1.19509,1.38541,1.23229,0.55471,0.40576,0.42624,0.29914,1.14391,1.29926,1.17555,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,52477.7,1.19577,1.38631,1.23187,0.56222,0.40343,0.42693,0.29976,1.14314,1.29807,1.17474,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,52955.3,1.19508,1.381,1.2314,0.56517,0.40323,0.42734,0.29993,1.1429,1.29677,1.17423,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,53425.6,1.19272,1.37518,1.23005,0.56099,0.40528,0.42802,0.30025,1.14239,1.29552,1.17375,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,53905,1.19329,1.3754,1.22935,0.56136,0.40611,0.4287,0.3006,1.14191,1.29384,1.17323,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,54378.8,1.19086,1.37148,1.22709,0.56146,0.40679,0.42945,0.30078,1.14183,1.29274,1.1728,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,54846.9,1.18839,1.36922,1.22626,0.56085,0.40835,0.43007,0.3011,1.14146,1.29109,1.17228,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,55313.1,1.18577,1.35982,1.22454,0.56355,0.40829,0.4309,0.30135,1.14087,1.28993,1.17147,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,55802.5,1.18606,1.36264,1.22467,0.56252,0.40848,0.43145,0.30234,1.14066,1.28881,1.17094,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,56267.6,1.18444,1.3556,1.22173,0.55972,0.40947,0.43204,0.30314,1.14008,1.28788,1.17025,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,56732.8,1.18219,1.3524,1.22229,0.55351,0.41463,0.43306,0.30399,1.13959,1.28693,1.16962,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,57197.5,1.18024,1.34566,1.21999,0.55478,0.41559,0.43397,0.30441,1.1391,1.28585,1.16904,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,57663.9,1.17859,1.34517,1.21952,0.55749,0.41541,0.43451,0.30504,1.13881,1.28533,1.16851,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,58155.1,1.17857,1.34078,1.21837,0.55853,0.41565,0.43511,0.30562,1.13807,1.28442,1.16781,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,58625.8,1.17637,1.33546,1.21659,0.56169,0.41494,0.43611,0.30605,1.13753,1.28335,1.1672,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,59096.7,1.17247,1.33236,1.21573,0.56917,0.41083,0.43629,0.30638,1.13709,1.28202,1.16674,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
