epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
119,122492,1.15455,1.3292,1.23542,0.56106,0.40748,0.4371,0.31015,1.10838,1.273,1.18509,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,123514,1.15144,1.32625,1.23588,0.55698,0.41054,0.43733,0.31098,1.10804,1.2725,1.18472,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,124537,1.15005,1.32048,1.23377,0.55821,0.41024,0.4377,0.3114,1.10781,1.2721,1.18443,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,125559,1.14783,1.31891,1.23222,0.56104,0.41007,0.43811,0.31178,1.10702,1.27167,1.18359,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,126587,1.1479,1.31541,1.23059,0.56533,0.40934,0.43855,0.31197,1.10657,1.27103,1.18289,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,127604,1.14646,1.31011,1.22947,0.56761,0.40908,0.43866,0.3119,1.10624,1.27085,1.18223,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,128620,1.1428,1.30594,1.22831,0.57061,0.40938,0.43912,0.3119,1.10597,1.2706,1.18183,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,129637,1.14133,1.30284,1.22628,0.57407,0.40905,0.43965,0.31243,1.10546,1.26992,1.18128,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,130652,1.14026,1.29878,1.22644,0.57524,0.40865,0.44014,0.31298,1.1055,1.26965,1.18107,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,131662,1.1386,1.29367,1.22404,0.57762,0.41018,0.44089,0.31319,1.10475,1.26982,1.18034,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,132668,1.1372,1.28779,1.22327,0.57936,0.40929,0.44134,0.31335,1.10463,1.27006,1.17983,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
130,133675,1.1351,1.28524,1.22257,0.57875,0.41095,0.44185,0.31355,1.10435,1.27013,1.17929,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
131,134682,1.1327,1.28007,1.21977,0.57887,0.41042,0.44238,0.31406,1.10409,1.26962,1.17866,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
132,135688,1.13129,1.27633,1.21791,0.57982,0.41084,0.44288,0.31449,1.10412,1.26961,1.17826,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
133,136695,1.12678,1.26904,1.21604,0.57584,0.4116,0.44308,0.3151,1.10407,1.26927,1.17802,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
134,137701,1.12645,1.26717,1.21458,0.57939,0.41044,0.44382,0.31536,1.10354,1.2695,1.17735,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,138708,1.12488,1.26348,1.21408,0.57484,0.41359,0.44432,0.31572,1.10313,1.2692,1.17673,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,139712,1.11264,1.18701,1.19768,0.57561,0.41477,0.44483,0.31656,1.10228,1.26934,1.17586,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,140712,1.10562,1.17017,1.1943,0.57556,0.41458,0.44543,0.31697,1.10208,1.27008,1.17535,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
